ID,GX,GY,Species,Tag,PrevStatus,PrevIDqual,PrevHt,Cell,PrevComments,StandID,Plot,PrevYear
016000187,41,97,BENE,37293,1,S,153,E1,,FOREG_02,016,2023
016000188,53,97,BENE,37257,1,S,73,F1,Outside of plot,FOREG_02,016,2023
016000189,91,78,BENE,37218,1,S,360,J3,,FOREG_02,016,2023
016000190,69,88,BENE,37298,1,S,127,H2,,FOREG_02,016,2023
016000191,78,23,BENE,37206,1,S,320,H8,,FOREG_02,016,2023
016000192,78,32,BENE,37294,1,S,850,H7,,FOREG_02,016,2023
016000193,25,23,CHME,37245,1,S,999,G8,"CJD: no record 2023, potentially missed",FOREG_02,016,2023
016000194,46,16,BENE,37264,1,S,205,E9,,FOREG_02,016,2023
016000195,53,97,CHME,CHME_1,6,S,,E1,,FOREG_02,016,2021
016000196,1,87,TSHE,TSHE_1,6,S,,A2,"plant missing, presumed dead",FOREG_02,016,2022
016000197,14,15,TSHE,TSHE_2,6,S,,B9,"plant missing, presumed dead",FOREG_02,016,2022
016000198,16,16,TSHE,TSHE_3,6,S,,B9,"plant missing, presumed dead",FOREG_02,016,2022
016000199,15,14,TSHE,TSHE_4,6,S,,B9,"plant missing, presumed dead",FOREG_02,016,2022
016000200,22,19,TSHE,TSHE_5,6,S,,C9,"plant missing, presumed dead",FOREG_02,016,2022
016000201,18,11,PSME,PSME_1,6,S,,B9,"plant missing, presumed dead",FOREG_02,016,2022
016000202,10,18,TSHE,TSHE_6,6,S,,B9,"plant missing, presumed dead",FOREG_02,016,2022
016000203,1,11,TSHE,TSHE_7,6,S,,A9,"plant missing, presumed dead",FOREG_02,016,2022
016000204,2,11,TSHE,TSHE_8,6,S,,A9,"plant missing, presumed dead",FOREG_02,016,2022
016000205,2,8,TSHE,TSHE_9,6,S,,A10,"plant missing, presumed dead",FOREG_02,016,2022
016000206,23,10,TSHE,TSHE_10,6,S,,C9,"plant missing, presumed dead",FOREG_02,016,2022
016000207,51,9,TSHE,TSHE_11,6,S,,F10,"plant missing, presumed dead",FOREG_02,016,2022
016000208,51,11,TSHE,TSHE_12,6,S,,F9,"plant missing, presumed dead",FOREG_02,016,2022
016000209,58,20,TSHE,TSHE_13,6,S,,F8,"plant missing, presumed dead",FOREG_02,016,2022
016000210,60,18,TSHE,TSHE_14,6,S,,G9,"plant missing, presumed dead",FOREG_02,016,2022
016000211,77,16,TSHE,TSHE_15,6,S,,H9,"plant missing, presumed dead",FOREG_02,016,2022
016000212,79,18,TSHE,TSHE_16,6,S,,H9,"plant missing, presumed dead",FOREG_02,016,2022
016000213,89,9,TSHE,TSHE_17,6,S,,I10,"plant missing, presumed dead",FOREG_02,016,2022
016000214,100,21,TSHE,TSHE_18,6,S,,J8,"plant missing, presumed dead",FOREG_02,016,2022
016000215,83,31,TSHE,TSHE_19,6,S,,I7,"plant missing, presumed dead",FOREG_02,016,2022
016000216,38,38,PSME,PSME_2,6,S,,D7,"plant missing, presumed dead",FOREG_02,016,2022
016000217,55,87,CHUM,12840,1,S,250,F2,,FOREG_02,016,2023
016008645,35,70,GASH,12536,2,,530,C3,Missed in previous years Multistemmed; CJD: likely multi with 662 based on position and height,FOREG_02,016,2023
016008646,20,2,GASH,12511,2,,43,B10,,FOREG_02,016,2023
016008647,87,45,TSHE,TSHE2301,2,,8,I6,,FOREG_02,016,2023
017000218,14,92,BENE,37051,1,S,77,B1,,FOREG_02,017,2023
017000219,21,96,TSHE,37049,1,S,110,B1,,FOREG_02,017,2023
017000220,32,94,TSHE,37014,1,S,150,D1,,FOREG_02,017,2023
017000221,51,88,TSHE,37082,1,S,134,E3,,FOREG_02,017,2023
017000222,25,45,PSME,37008,1,S,232,C6,,FOREG_02,017,2023
017000223,40,47,TSHE,37069,6,S,,D6,,FOREG_02,017,2020
017000224,34,40,TSHE,37044,1,S,178,D7,,FOREG_02,017,2023
017000225,42,34,TSHE,37067,1,S,152,E7,,FOREG_02,017,2023
017000226,45,23,BENE,37100,1,S,73,E8,,FOREG_02,017,2023
017000227,53,28,PSME,45194,1,S,79,F8,,FOREG_02,017,2023
017000228,14,72,TSHE,TSHE_1,6,S,,B3,"plant missing, presumed dead",FOREG_02,017,2020
017000229,41,35,TSHE,10071,1,S,66,E7,,FOREG_02,017,2023
017000230,63,35,TSHE,37065,1,S,209,G7,,FOREG_02,017,2023
017000231,52,43,PSME,37025,6,S,,F6,,FOREG_02,017,2023
017000232,95,33,TSHE,TSHE_3,6,S,,J7,"plant missing, presumed dead",FOREG_02,017,2020
017000233,57,45,PSME,10069,1,S,59,F6,,FOREG_02,017,2023
017000234,53,54,PSME,37019,6,S,,F5,,FOREG_02,017,2023
017000235,62,55,TSHE,37063,1,S,97,G5,,FOREG_02,017,2023
017000236,96,41,TSHE,TSHE_4,6,S,,J6,"plant missing, presumed dead",FOREG_02,017,2020
017000237,97,45,TSHE,TSHE_5,6,S,,J6,"plant missing, presumed dead",FOREG_02,017,2020
017000238,11,69,TSHE,TSHE_6,6,S,,4B,"plant missing, presumed dead",FOREG_02,017,2020
017000239,78,72,CHME,37052,1,S,120,H3,,FOREG_02,017,2023
017000240,50,58,PSME,PSME_3,6,S,,F5,"plant missing, presumed dead",FOREG_02,017,2021
017000241,39,44,PSME,PSME_4,6,S,,D6,"plant missing, presumed dead",FOREG_02,017,2021
017000242,87,43,CHME,10082,1,S,57,I6,,FOREG_02,017,2023
017000243,90,39,CHME,10075,1,S,46,J7,,FOREG_02,017,2023
017000244,84,8,CHME,10029,1,S,44,I10,"CJD: ALIVE, STATUS UPDATED FROM NEW TO ALIVE",FOREG_02,017,2023
017000245,16,69,CHME,10059,1,S,43,B4,ODD,FOREG_02,017,2023
017000246,17,30,TSHE,TSHE_7,6,S,,B7,"plant missing, presumed dead",FOREG_02,017,2022
017000247,31,19,TSHE,TSHE_8,6,S,,D9,"plant missing, presumed dead",FOREG_02,017,2022
017000248,23,40,TSHE,TSHE_9,6,S,,C6,"plant missing, presumed dead",FOREG_02,017,2022
017000249,67,2,TSHE,TSHE_10,6,S,,G10,"plant missing, presumed dead",FOREG_02,017,2022
017000250,69,3,TSHE,TSHE_11,6,S,,G10,"plant missing, presumed dead",FOREG_02,017,2022
017000251,72,16,TSHE,TSHE_12,6,S,,H9,"plant missing, presumed dead",FOREG_02,017,2022
017000252,99,18,TSHE,TSHE_13,6,S,,J9,"plant missing, presumed dead",FOREG_02,017,2022
017000253,89,20,TSHE,TSHE_14,6,S,,I8,"plant missing, presumed dead",FOREG_02,017,2022
017000254,86,25,TSHE,TSHE_15,6,S,,I8,"plant missing, presumed dead",FOREG_02,017,2022
017000255,78,24,TSHE,TSHE_16,6,S,,H8,"plant missing, presumed dead",FOREG_02,017,2022
017000256,59,25,TSHE,TSHE_17,6,S,,F8,"plant missing, presumed dead",FOREG_02,017,2022
017000257,80,41,TSHE,TSHE_18,6,S,,I6,"plant missing, presumed dead",FOREG_02,017,2022
017000258,98,46,TSHE,TSHE_19,6,S,,J6,"plant missing, presumed dead",FOREG_02,017,2022
017000259,96,45,TSHE,TSHE_20,6,S,,J6,"plant missing, presumed dead",FOREG_02,017,2022
017000260,95,42,TSHE,TSHE_21,6,S,,J6,"plant missing, presumed dead",FOREG_02,017,2022
017000261,99,50,TSHE,TSHE_22,6,S,,J5,"plant missing, presumed dead",FOREG_02,017,2022
017000262,95,91,TSHE,TSHE_23,6,S,,J1,"plant missing, presumed dead",FOREG_02,017,2022
017000263,89,89,TSHE,TSHE_24,6,S,,I2,"plant missing, presumed dead",FOREG_02,017,2022
017000264,88,89,TSHE,TSHE_25,6,S,,I2,"plant missing, presumed dead",FOREG_02,017,2022
017000265,88,86,TSHE,TSHE_26,6,S,,I2,"plant missing, presumed dead",FOREG_02,017,2022
017000266,79,98,TSHE,TSHE_27,6,S,,H1,"plant missing, presumed dead",FOREG_02,017,2022
017000267,80,69,TSHE,TSHE_28,6,S,,I4,"plant missing, presumed dead",FOREG_02,017,2022
017000268,74,53,TSHE,TSHE_29,6,S,,H5,"plant missing, presumed dead",FOREG_02,017,2022
017000269,56,99,TSHE,TSHE_30,6,S,,F1,"plant missing, presumed dead",FOREG_02,017,2022
017000270,19,87,TSHE,TSHE_31,6,S,,E2,"plant missing, presumed dead",FOREG_02,017,2022
017000271,10,88,TSHE,TSHE_32,6,S,,A2,"plant missing, presumed dead",FOREG_02,017,2022
017000272,2,83,TSHE,TSHE_33,6,S,,A2,"plant missing, presumed dead",FOREG_02,017,2022
017000273,6,72,TSHE,TSHE_34,6,S,,A3,"plant missing, presumed dead",FOREG_02,017,2022
017000274,55,70,TSHE,TSHE_35,6,S,,F3,"plant missing, presumed dead",FOREG_02,017,2022
017000275,56,70,TSHE,TSHE_36,6,S,,F3,"plant missing, presumed dead",FOREG_02,017,2022
017000276,65,80,TSHE,TSHE_37,6,S,,C2,"plant missing, presumed dead",FOREG_02,017,2022
017000277,54,59,PSME,10999,6,S,,F5,,FOREG_02,017,2023
017000278,23,41,TSHE,TSHE_38,6,S,,C6,"plant missing, presumed dead",FOREG_02,017,2022
017000279,8,38,TSHE,TSHE_39,6,S,,A7,"plant missing, presumed dead",FOREG_02,017,2022
017000280,35,31,TSHE,TSHE_40,6,S,,D7,"plant missing, presumed dead",FOREG_02,017,2022
017000281,40,83,PSME,PSME_5,6,S,,E2,"plant missing, presumed dead",FOREG_02,017,2022
017000282,88,24,PSME,PSME_6,6,S,,I8,"plant missing, presumed dead",FOREG_02,017,2022
017008667,49,56,BENE,12531,2,,43,E5,,FOREG_02,017,2023
017008668,37,81,BENE,12527,2,,32,D2,,FOREG_02,017,2023
018000283,23,39,PSME,37020,6,S,,C7,,FOREG_02,018,2023
018000284,12,49,TSHE,TSHE_1,6,S,,B6,"plant missing, presumed dead",FOREG_02,018,2020
018000285,15,48,TSHE,TSHE_2,6,S,,B6,"plant missing, presumed dead",FOREG_02,018,2020
018000286,17,49,TSHE,TSHE_3,6,S,,B6,"plant missing, presumed dead",FOREG_02,018,2020
018000287,23,7,TSHE,TSHE_4,6,S,,C10,"plant missing, presumed dead",FOREG_02,018,2020
018000288,34,1,TSHE,TSHE_5,6,S,,D10,"plant missing, presumed dead",FOREG_02,018,2020
018000289,22,57,PSME,PSME_1,6,S,,C6,"plant missing, presumed dead",FOREG_02,018,2020
018000290,11,64,TSHE,TSHE_6,6,S,,B4,"plant missing, presumed dead",FOREG_02,018,2020
018000291,85,40,PSME,45149,9,S,,I6,,FOREG_02,018,2022
018000292,4,0,TSHE,TSHE_7,6,S,,A10,"plant missing, presumed dead",FOREG_02,018,2022
018000293,95,20,TSHE,TSHE_8,6,S,,J9,"plant missing, presumed dead",FOREG_02,018,2022
018000294,81,94,TSHE,TSHE_9,6,S,,I1,"plant missing, presumed dead",FOREG_02,018,2022
018000295,87,76,TSHE,TSHE_10,6,S,,I3,"plant missing, presumed dead",FOREG_02,018,2022
018000296,86,75,TSHE,TSHE_11,6,S,,I3,"plant missing, presumed dead",FOREG_02,018,2022
018000297,96,55,TSHE,TSHE_12,6,S,,J5,"plant missing, presumed dead",FOREG_02,018,2022
018000298,91,38,TSHE,TSHE_13,6,S,,J7,"plant missing, presumed dead",FOREG_02,018,2022
018000299,89,22,TSHE,TSHE_14,6,S,,I8,"plant missing, presumed dead",FOREG_02,018,2022
018008670,71,42,PSME,12512,2,,772,G7,"CJD: Check status in 2024, marked new in 2023 but height indicates not new. Dead seedling 37020 may have been mistakenly retagged",FOREG_02,018,2023
019000300,32,89,PSME,37033,9,S,,D2,DEBRIS,FOREG_02,019,2022
019000301,52,43,PSME,37013,1,S,210,F6,,FOREG_02,019,2023
019000302,55,38,TSHE,TSHE_1,6,S,,F7,"plant missing, presumed dead",FOREG_02,019,2022
019000303,64,43,PSME,37040,9,S,,G6,DEBRIS,FOREG_02,019,2022
019000304,99,26,PSME,37036,9,S,,H8,DEBRIS,FOREG_02,019,2022
019000305,58,63,BENE,37071,9,S,,F4,DEBRIS,FOREG_02,019,2022
019000306,52,12,PSME,PSME_1,6,S,,F9,"plant missing, presumed dead",FOREG_02,019,2022
019000307,27,48,BENE,BENE_1,6,S,,C6,,FOREG_02,019,2021
019000308,29,70,BENE,BENE_2,6,S,,C3,"plant missing, presumed dead",FOREG_02,019,2022
020000309,47,95,PSME,37054,6,S,,E1,"plant missing, presumed dead",FOREG_02,020,2022
020000310,65,78,TABR,37055,1,S,269,G3,FIELD: UPDATED TO TABR,FOREG_02,020,2023
020000311,42,28,TSHE,37078,6,S,,E7,,FOREG_02,020,2020
020000312,95,52,TSHE,TSHE_1,6,S,,J5,"plant missing, presumed dead",FOREG_02,020,2020
020000313,42,5,TSHE,TSHE_2,6,S,,E10,"plant missing, presumed dead",FOREG_02,020,2022
020000314,50,5,TSHE,TSHE_3,6,S,,E10,"plant missing, presumed dead",FOREG_02,020,2022
020000315,94,18,PSME,47503,9,S,,J9,WD COVERING CELL,FOREG_02,020,2022
020008673,80,48,PSME,PSME2301,2,,35,I6,,FOREG_02,020,2023
021000316,2,91,TSHE,37041,1,S,730,A1,,FOREG_02,021,2023
021000317,95,85,TSHE,37094,1,S,730,J2,,FOREG_02,021,2023
021000318,92,82,TSHE,37026,1,S,515,J2,,FOREG_02,021,2023
021000319,68,32,BENE,37046,1,S,160,G7,,FOREG_02,021,2023
021000320,58,9,BENE,37066,1,S,148,F10,,FOREG_02,021,2023
021000321,55,13,PSME,45215,6,S,,F9,,FOREG_02,021,2021
021000322,20,30,BENE,BENE_1,6,S,,A10,"plant missing, presumed dead",FOREG_02,021,2021
021000323,15,5,TSHE,TSHE_1,6,S,,B10,"plant missing, presumed dead",FOREG_02,021,2022
021000324,68,61,TSME,12505,1,S,92,G4,"CHECK SP ID in 2024; Previously TSHE02, CJD: Tagged 2023",FOREG_02,021,2023
021000325,4,38,PSME,PSME_1,6,S,,A7,"plant missing, presumed dead",FOREG_02,021,2022
021000326,21,60,PSME,PSME_2,6,S,,C4,"plant missing, presumed dead",FOREG_02,021,2022
021000327,19,59,PSME,PSME_3,6,S,,B5,"plant missing, presumed dead",FOREG_02,021,2021
021008678,54,21,TSHE,TSHE03,2,,27,B5,TS,FOREG_02,021,2023
021008679,19,58,PSME,PSME01,2,,38,B5,TS,FOREG_02,021,2023
021008681,54,21,TSHE,TSHE2303,2,,27,B5,TS,FOREG_02,021,2023
021008682,19,58,PSME,PSME2301,2,,38,B5,TS,FOREG_02,021,2023
022000328,24,75,BENE,37009,1,S,192,C3,,FOREG_02,022,2023
022000329,25,47,BENE,37057,1,S,135,C6,,FOREG_02,022,2023
022000330,2,51,BENE,37088,1,S,64,A6,,FOREG_02,022,2023
022000331,5,40,BENE,37007,1,S,98,A6,,FOREG_02,022,2023
022000332,42,28,BENE,37085,1,S,48,E8,,FOREG_02,022,2023
022000333,63,98,CHME,37012,6,S,,G1,,FOREG_02,022,2023
022000334,3,13,TSHE,TSHE_1,6,S,,A9,"plant missing, presumed dead",FOREG_02,022,2020
022000335,25,15,TSHE,TSHE_2,6,S,,C9,"plant missing, presumed dead",FOREG_02,022,2020
022000336,0,10,TSHE,TSHE_3,6,S,,A9,"plant missing, presumed dead",FOREG_02,022,2022
022000337,3,9,TSHE,TSHE_4,6,S,,A10,"plant missing, presumed dead",FOREG_02,022,2022
022000338,27,4,TSHE,TSHE_5,6,S,,C10,"plant missing, presumed dead",FOREG_02,022,2022
022000339,14,21,TSHE,TSHE_6,6,S,,B8,"plant missing, presumed dead",FOREG_02,022,2022
022000340,34,15,TSHE,TSHE_7,6,S,,D9,"plant missing, presumed dead",FOREG_02,022,2022
022000341,53,9,TSHE,TSHE_8,6,S,,F10,"plant missing, presumed dead",FOREG_02,022,2022
022000342,7,43,TSHE,TSHE_9,6,S,,A6,"plant missing, presumed dead",FOREG_02,022,2022
022000343,53,50,TSHE,TSHE_10,6,S,,F5,"plant missing, presumed dead",FOREG_02,022,2022
022000344,99,47,TSHE,TSHE_11,6,S,,J6,"plant missing, presumed dead",FOREG_02,022,2022
022000345,97,46,TSHE,TSHE_12,6,S,,J6,"plant missing, presumed dead",FOREG_02,022,2022
022000346,78,31,TSHE,TSHE_13,6,S,,H7,"plant missing, presumed dead",FOREG_02,022,2022
022000347,10,88,TSHE,TSHE_14,6,S,,B2,"plant missing, presumed dead",FOREG_02,022,2022
022000348,28,82,TSHE,TSHE_15,6,S,,C2,"plant missing, presumed dead",FOREG_02,022,2022
022000349,28,84,TSHE,TSHE_16,6,S,,C2,"plant missing, presumed dead",FOREG_02,022,2022
022000350,29,85,TSHE,TSHE_17,6,S,,C2,"plant missing, presumed dead",FOREG_02,022,2022
022000351,15,54,PSME,PSME_1,6,S,,B5,"plant missing, presumed dead",FOREG_02,022,2022
022000352,90,52,TSHE,TSHE_18,6,S,,J5,"plant missing, presumed dead",FOREG_02,022,2022
022000353,88,58,TSHE,TSHE_19,6,S,,I5,"plant missing, presumed dead",FOREG_02,022,2022
022000354,65,43,TSHE,TSHE_20,6,S,,G6,"plant missing, presumed dead",FOREG_02,022,2022
022000355,64,42,TSHE,TSHE_21,6,S,,G6,"plant missing, presumed dead",FOREG_02,022,2022
022000356,78,32,TSHE,TSHE_22,6,S,,H7,"plant missing, presumed dead",FOREG_02,022,2022
022008579,18,5,CHME,12579,2,,117,B1,"FIELD: Miss ID as PYPI in 2019, CJD: Unsure what this comment means, potentially not new seedling based on comment and height",FOREG_02,022,2023
022008689,35,15,PSME,12550,2,,160,D9,,FOREG_02,022,2023
022008690,13,24,PSME,12543,2,,80,B8,,FOREG_02,022,2023
023000357,1,95,CHUM,37211,6,S,,A1,,FOREG_02,023,2023
023000358,9,86,CHUM,37239,1,S,205,A2,,FOREG_02,023,2023
023000359,11,67,CHUM,37231,1,S,170,B4,,FOREG_02,023,2023
023000360,2,39,CHUM,37285,9,S,,A7,TAG MISSING BUT TREE ALIVE,FOREG_02,023,2021
023000361,21,32,CHUM,37210,6,S,,B8,,FOREG_02,023,2022
023000362,35,13,CHUM,37232,1,S,999,D9,"CJD: no record 2023, potentially missed",FOREG_02,023,2023
023000363,46,26,CHUM,37284,6,S,,E9,,FOREG_02,023,2020
023000364,31,37,CHUM,37286,1,S,195,D7,,FOREG_02,023,2023
023000365,34,31,CHUM,37299,1,S,143,D7,,FOREG_02,023,2023
023000366,33,31,CHUM,37288,1,S,95,D7,,FOREG_02,023,2023
023000367,25,35,CHUM,37247,9,S,,C7,TAG AND PLANT MISSING,FOREG_02,023,2021
023000368,13,61,BENE,37217,1,S,82,B4,,FOREG_02,023,2023
023000369,12,72,BENE,37240,1,S,60,B4,,FOREG_02,023,2023
023000370,21,75,CHUM,37242,1,S,229,C3,,FOREG_02,023,2023
023000371,17,77,TSHE,TSHE_1,6,S,,B3,"plant missing, presumed dead",FOREG_02,023,2022
023000372,22,74,CHUM,37281,1,S,247,C3,,FOREG_02,023,2023
023000373,24,88,CHUM,37251,6,S,,C2,,FOREG_02,023,2022
023000374,35,65,BENE,37223,1,S,109,D4,,FOREG_02,023,2023
023000375,35,61,BENE,37220,1,S,348,C4,,FOREG_02,023,2023
023000376,33,46,CHUM,37256,9,S,,D6,,FOREG_02,023,2022
023000377,31,32,CHUM,37265,6,S,,D7,,FOREG_02,023,2021
023000378,33,31,BENE,37259,1,S,83,D7,,FOREG_02,023,2023
023000379,47,34,BENE,37241,1,S,275,E7,,FOREG_02,023,2023
023000380,52,8,BENE,37276,1,S,230,F10,,FOREG_02,023,2023
023000381,53,8,GASH,37261,6,S,,F10,,FOREG_02,023,2020
023000382,77,10,BENE,37255,1,S,220,H10,,FOREG_02,023,2023
023000383,48,2,CHUM,37260,6,S,,E10,,FOREG_02,023,2022
023000384,49,11,CHUM,37235,9,S,,E9,NO TAG AND NO PLANT,FOREG_02,023,2021
023000385,74,13,CHUM,37277,6,S,,G9,,FOREG_02,023,2022
023000386,77,11,CHUM,37250,6,S,,G9,,FOREG_02,023,2023
023000387,96,21,CHUM,37212,6,S,,J8,,FOREG_02,023,2023
023000388,53,21,CHUM,37229,6,S,,F9,,FOREG_02,023,2023
023000389,65,18,CHUM,37258,1,S,999,G9,"CJD: no record 2023, potentially missed",FOREG_02,023,2023
023000390,73,22,CHUM,37253,1,S,160,H8,,FOREG_02,023,2023
023000391,81,34,CHUM,37230,1,S,999,I7,"CJD: no record 2023, potentially missed",FOREG_02,023,2023
023000392,83,36,CHUM,37233,1,S,270,I7,,FOREG_02,023,2023
023000393,92,33,BENE,37269,1,S,180,J7,,FOREG_02,023,2023
023000394,91,33,CHUM,CHUM_1,6,S,,J7,"plant missing, presumed dead",FOREG_02,023,2020
023000395,88,49,CHUM,37209,6,S,,I7,,FOREG_02,023,2021
023000396,83,62,CHUM,37204,1,S,150,I4,,FOREG_02,023,2023
023000397,90,58,CHUM,37208,1,S,999,J5,"CJD: no record 2023, potentially missed",FOREG_02,023,2023
023000398,90,63,CHUM,37289,1,S,230,I4,,FOREG_02,023,2023
023000399,97,57,GASH,37201,1,S,760,J5,,FOREG_02,023,2023
023000400,79,67,CHUM,37216,6,S,,H4,,FOREG_02,023,2021
023000401,68,45,CHUM,37283,1,S,100,G5,Stressed ,FOREG_02,023,2023
023000402,63,45,CHUM,37246,1,S,110,G5,,FOREG_02,023,2023
023000403,62,49,CHUM,37268,1,S,131,G6,,FOREG_02,023,2023
023000404,59,47,CHUM,37252,9,S,,F6,TAG AND PLANT MISSING,FOREG_02,023,2021
023000405,49,52,CHUM,37279,6,S,,E5,,FOREG_02,023,2022
023000406,51,51,CHUM,37295,6,S,,F5,,FOREG_02,023,2022
023000407,85,72,CHUM,37237,6,S,,I3,,FOREG_02,023,2022
023000408,89,89,CHUM,37263,6,S,,I2,,FOREG_02,023,2022
023000409,91,91,CHUM,37262,6,S,,J1,,FOREG_02,023,2022
023000410,97,86,CHUM,37203,6,S,,J2,,FOREG_02,023,2022
023000411,88,79,CHUM,37222,6,S,,I3,,FOREG_02,023,2020
023000412,79,93,TSHE,37282,1,S,920,H1,,FOREG_02,023,2023
023000413,70,85,CHUM,37290,6,S,,H2,NO TAG & NO CHUM,FOREG_02,023,2021
023000414,65,92,CHUM,37280,6,S,,F2,,FOREG_02,023,2022
023000415,22,92,CHUM,37213,1,S,128,C1,,FOREG_02,023,2023
023000416,98,52,TSHE,37367,1,S,200,J5,,FOREG_02,023,2023
023000417,94,34,CHUM,37334,7,S,,J7,TAG FOUND LOOSE IN J7,FOREG_02,023,2021
023000418,72,46,CHUM,37341,6,S,,H6,,FOREG_02,023,2020
023000419,21,33,BENE,37333,1,S,74,C7,,FOREG_02,023,2023
023000420,10,50,CHUM,37347,1,S,128,B5,,FOREG_02,023,2023
023000421,51,34,CHUM,37327,6,S,,F7,EDT 2021 _ TAG CORRECTED,FOREG_02,023,2021
023000422,66,17,CHUM,45275,1,S,80,G9,,FOREG_02,023,2023
023000423,80,19,CHUM,45264,1,S,90,I9,,FOREG_02,023,2023
023000424,84,20,CHUM,45253,1,S,79,I8,,FOREG_02,023,2023
023000425,83,3,BENE,45276,1,S,146,I10,,FOREG_02,023,2023
023000426,90,1,GASH,45278,9,S,,J10,,FOREG_02,023,2023
023000427,4,49,BENE,45277,1,S,85,A5,,FOREG_02,023,2023
023000428,10,51,CHUM,10876,1,S,65,A5,,FOREG_02,023,2023
023000429,78,4,CHUM,CHUM_3,6,S,,H1,"plant missing, presumed dead",FOREG_02,023,2021
023000430,66,16,CHUM,10863,7,S,,G9,,FOREG_02,023,2023
023000431,77,4,CHUM,10840,1,S,90,H10,,FOREG_02,023,2023
023000432,8,6,TSHE,TSHE_2,6,S,,A10,"plant missing, presumed dead",FOREG_02,023,2022
023000433,3,11,TSHE,TSHE_3,6,S,,A9,"plant missing, presumed dead",FOREG_02,023,2022
023000434,9,22,TSHE,TSHE_4,6,S,,A8,"plant missing, presumed dead",FOREG_02,023,2022
023000435,23,14,TSHE,TSHE_5,6,S,,C9,"plant missing, presumed dead",FOREG_02,023,2022
023000436,13,4,TSHE,TSHE_6,6,S,,B10,"plant missing, presumed dead",FOREG_02,023,2022
023000437,20,5,TSHE,TSHE_7,6,S,,C10,"plant missing, presumed dead",FOREG_02,023,2022
023000438,25,9,TSHE,TSHE_8,6,S,,C10,"plant missing, presumed dead",FOREG_02,023,2022
023000439,35,7,TSHE,TSHE_9,6,S,,D10,"plant missing, presumed dead",FOREG_02,023,2022
023000440,30,17,TSHE,TSHE_10,6,S,,D9,"plant missing, presumed dead",FOREG_02,023,2022
023000441,29,18,TSHE,TSHE_11,6,S,,C9,"plant missing, presumed dead",FOREG_02,023,2022
023000442,48,8,TSHE,TSHE_12,6,S,,E10,"plant missing, presumed dead",FOREG_02,023,2022
023000443,49,8,TSHE,TSHE_13,6,S,,E10,"plant missing, presumed dead",FOREG_02,023,2022
023000444,38,27,TSHE,TSHE_14,6,S,,D8,"plant missing, presumed dead",FOREG_02,023,2022
023000445,62,8,TSHE,TSHE_15,6,S,,G10,"plant missing, presumed dead",FOREG_02,023,2022
023000446,64,8,TSHE,TSHE_16,6,S,,G10,"plant missing, presumed dead",FOREG_02,023,2022
023000447,98,1,TSHE,TSHE_17,6,S,,J10,"plant missing, presumed dead",FOREG_02,023,2022
023000448,80,40,TSHE,TSHE_18,6,S,,I6,"plant missing, presumed dead",FOREG_02,023,2022
023000449,80,44,TSHE,TSHE_19,6,S,,I6,"plant missing, presumed dead",FOREG_02,023,2022
023000450,82,56,TSHE,TSHE_20,6,S,,I5,"plant missing, presumed dead",FOREG_02,023,2022
023000451,78,55,TSHE,TSHE_21,6,S,,H5,"plant missing, presumed dead",FOREG_02,023,2022
023000452,59,56,TSHE,TSHE_22,6,S,,F5,"plant missing, presumed dead",FOREG_02,023,2022
023000453,59,54,TSHE,TSHE_23,6,S,,F5,"plant missing, presumed dead",FOREG_02,023,2022
023000454,48,52,TSHE,TSHE_24,6,S,,E5,"plant missing, presumed dead",FOREG_02,023,2022
023000455,33,53,TSHE,TSHE_25,6,S,,D5,"plant missing, presumed dead",FOREG_02,023,2022
023000456,37,62,PYAS,10870,9,S,,C4,,FOREG_02,023,2022
023000457,36,62,TSHE,TSHE_26,6,S,,C4,"plant missing, presumed dead",FOREG_02,023,2022
023000458,24,98,TSHE,TSHE_27,6,S,,C1,"plant missing, presumed dead",FOREG_02,023,2022
023000459,25,96,TSHE,TSHE_28,6,S,,C1,"plant missing, presumed dead",FOREG_02,023,2022
023000460,28,97,TSHE,TSHE_29,6,S,,C1,"plant missing, presumed dead",FOREG_02,023,2022
023000461,23,91,TSHE,TSHE_30,6,S,,C1,"plant missing, presumed dead",FOREG_02,023,2022
023000462,31,98,TSHE,TSHE_31,6,S,,D1,"plant missing, presumed dead",FOREG_02,023,2022
023000463,34,91,TSHE,TSHE_32,6,S,,D1,"plant missing, presumed dead",FOREG_02,023,2022
023000464,35,90,TSHE,TSHE_33,6,S,,D1,"plant missing, presumed dead",FOREG_02,023,2022
023000465,38,78,TSHE,TSHE_34,6,S,,D3,"plant missing, presumed dead",FOREG_02,023,2022
023000466,40,99,TSHE,TSHE_35,6,S,,E1,"plant missing, presumed dead",FOREG_02,023,2022
023000467,75,65,TSHE,TSHE_36,6,S,,H4,"plant missing, presumed dead",FOREG_02,023,2022
023000468,65,75,TSHE,TSHE_37,6,S,,G3,"plant missing, presumed dead",FOREG_02,023,2022
023008585,25,85,GASH,12504,2,,214,C2,,FOREG_02,023,2023
023008587,0,95,CHUM,12520,2,,54,A1,,FOREG_02,023,2023
023008588,100,1,CHUM,12558,2,,84,J10,,FOREG_02,023,2023
023008624,40,1,CHUM,CHUM2301,2,,25,E10,,FOREG_02,023,2023
023008625,1,87,CHUM,12574,2,,68,A2,,FOREG_02,023,2023
023008664,50,65,CHUM,CHUM2302,2,,27,F4,,FOREG_02,023,2023
